"captchalogue_code","name","consumable","catalogue","lootonly","refrance","power","aggrieve","aggress","assail","assault","abuse","accuse","abjure","abstain","description","art","credit","abstratus","size","effects","Build_Grist_Cost","Amber_Cost","Amethyst_Cost","Artifact_Grist_Cost","Blood_Cost","Caulk_Cost","Chalk_Cost","Cobalt_Cost","Copper_Cost","Diamond_Cost","Emerald_Cost","Frosting_Cost","Garnet_Cost","Gold_Cost","Iodine_Cost","Jet_Cost","Malachite_Cost","Marble_Cost","Mercury_Cost","Obsidian_Cost","Opal_Cost","Polychromite_Cost","Quartz_Cost","Rainbow_Cost","Redstone_Cost","Rock_Candy_Cost","Rose_Quartz_Cost","Ruby_Cost","Rust_Cost","Shale_Cost","Star_Sapphire_Cost","Sulfur_Cost","Sunstone_Cost","Tar_Cost","Titanium_Cost","Topaz_Cost","Uranium_Cost","End_Of_Grists","hybrid"
"DvBlFnhj","Sylph of Light God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Sylph of Light.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","","0"
"vF!0uKLk","Prince of Light God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Prince of Light.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","","0"
"VuQfFBKE","Seer of Light God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Seer of Light.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","","0"
"zvgUSBQB","Mage of Light God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Mage of Light.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","","0"
"uUgHiUNF","Heir of Light God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Heir of Light.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","","0"
"LyErg7IP","Knight of Light God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Knight of Light.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","","0"
"4P!lAHGh","Witch of Light God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Witch of Light.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","","0"
"2BlDKjaB","Rogue of Light God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Rogue of Light.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","","0"
"pl!K3nuR","Thief of Light God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Thief of Light.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","","0"
"Ir!GR!c9","Bard of Light God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Bard of Light.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","","0"
"gaU4vU9F","Maid of Light God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Maid of Light.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","","0"
"Ok!fjTxP","Page of Light God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Page of Light.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000","0","","0"
"C0e100eH","Basic Doom God Tier Outfit","0","0","0","0","25","0","0","0","0","0","0","0","0","This generic outfit has the color scheme and symbol for the aspect of Doom.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","1000","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"DvhlFnhz","Sylph of Doom God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Sylph of Doom.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"zF!1uKz!","Prince of Doom God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Prince of Doom.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"VuwfFByN","Seer of Doom God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Seer of Doom.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"zvgVSBwJ","Mage of Doom God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Mage of Doom.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"yUgHiU!N","Heir of Doom God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Heir of Doom.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"Tyirg7wH","Knight of Doom God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Knight of Doom.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"CP!lAHup","Witch of Doom God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Witch of Doom.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"EBjDKjiJ","Rogue of Doom God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Rogue of Doom.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"!lzL3nuJ","Thief of Doom God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Thief of Doom.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"UrzHR!kP","Bard of Doom God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Bard of Doom.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"ka?5vUfN","Maid of Doom God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Maid of Doom.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"SkzfjTxH","Page of Doom God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Page of Doom.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"1022t00R","Basic Space God Tier Outfit","0","0","0","0","25","0","0","0","0","0","0","0","0","This generic outfit has the color scheme and symbol for the aspect of Space.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","","0"
"Dv3l!nh!","Sylph of Space God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Sylph of Space.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","","0"
"vFt2!KL!","Prince of Space God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Prince of Space.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","","0"
"VuQh!BKV","Seer of Space God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Seer of Space.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","","0"
"zvYU!BQR","Mage of Space God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Mage of Space.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","","0"
"vUYJ!UNV","Heir of Space God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Heir of Space.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","","0"
"LyEt!7IR","Knight of Space God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Knight of Space.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","","0"
"5P!l!HGx","Witch of Space God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Witch of Space.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","","0"
"3BlFtjaR","Rogue of Space God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Rogue of Space.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","","0"
"pltMtnuR","Thief of Space God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Thief of Space.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","","0"
"Jr!I!!cR","Bard of Space God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Bard of Space.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","","0"
"haU6!U9V","Maid of Space God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Maid of Space.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","","0"
"Pkth!TxR","Page of Space God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Page of Space.","","","notaweapon, bodygear","large","","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","","0"
"A423G0W9","Basic Hope God Tier Outfit","0","0","0","0","25","0","0","0","0","0","0","0","0","This generic outfit has the color scheme and symbol for the aspect of Hope.","","","notaweapon, bodygear","large","","0","1000","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","","0"
"Fz3lVnhj","Sylph of Hope God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Sylph of Hope.","Sylph of Hope god tier.png","BigBear","notaweapon, bodygear","large","","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","","0"
"xFt3uKrl","Prince of Hope God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Prince of Hope.","Prince of Hope god tier.png","BigBear","notaweapon, bodygear","large","","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","","0"
"VyQhVBqF","Seer of Hope God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Seer of Hope.","","","notaweapon, bodygear","large","","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","","0"
"!zYVSBwB","Mage of Hope God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Mage of Hope.","","","notaweapon, bodygear","large","","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","","0"
"wUYJyUtF","Heir of Hope God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Heir of Hope.","","","notaweapon, bodygear","large","","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","","0"
"VyEtw7oP","Knight of Hope God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Knight of Hope.","","","notaweapon, bodygear","large","","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","","0"
"ET!lQHmh","Witch of Hope God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Witch of Hope.","","","notaweapon, bodygear","large","","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","","0"
"AFlFKjaB","Rogue of Hope God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Rogue of Hope.","","","notaweapon, bodygear","large","","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","","0"
"xltNJnuR","Thief of Hope God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Thief of Hope.","","","notaweapon, bodygear","large","","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","","0"
"Qr!JR!c9","Bard of Hope God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Bard of Hope.","","","notaweapon, bodygear","large","","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","","0"
"gaU7vUfF","Maid of Hope God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Maid of Hope.","","","notaweapon, bodygear","large","","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","","0"
"QkthzTxP","Page of Hope God Tier Outfit","0","0","0","0","50","0","0","0","0","0","0","0","0","The garb worn by a Page of Hope.","","","notaweapon, bodygear","large","","0","5000","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","","0"
